date,rain,temp,humidity,wind,pressure,tmax,q,weather_model,flow_source,r3,r7,qp,rp,tp,wp,severity,location_id,district
2016-05-15,261.800000,25.237500,93.833333,23.000000,1006.533333,25.900000,52.700000,ERA5,GloFAS v4 consolidated,355.500000,433.200000,99.853372,99.266862,0.146628,94.428152,2,hanwella,Colombo
2016-05-16,44.000000,27.016667,89.833333,23.300000,1004.012500,28.000000,45.340000,ERA5,GloFAS v4 consolidated,361.400000,468.400000,99.560117,99.853372,3.079179,95.454545,2,hanwella,Colombo
2016-05-17,51.800000,26.512500,92.166667,24.300000,1004.700000,27.900000,43.670000,ERA5,GloFAS v4 consolidated,357.600000,492.200000,99.266862,99.560117,2.785924,96.480938,2,hanwella,Colombo
2016-05-18,12.000000,28.525000,86.041667,22.200000,1006.175000,31.300000,37.280000,ERA5,GloFAS v4 consolidated,107.800000,482.500000,98.973607,97.507331,47.947214,92.082111,1,hanwella,Colombo
2016-05-19,30.300000,27.704167,89.458333,18.300000,1007.516667,30.600000,34.400000,ERA5,GloFAS v4 consolidated,94.100000,493.600000,98.680352,95.747801,31.524927,74.633431,1,hanwella,Colombo
2016-05-20,10.200000,28.195833,85.916667,16.300000,1008.012500,30.400000,31.060000,ERA5,GloFAS v4 consolidated,52.500000,465.700000,98.387097,81.378299,28.299120,55.571848,1,hanwella,Colombo
2016-05-21,13.500000,28.262500,87.791667,16.300000,1009.116667,30.300000,28.240000,ERA5,GloFAS v4 consolidated,54.000000,423.600000,97.800587,84.017595,25.366569,55.571848,1,hanwella,Colombo
2016-05-22,13.000000,29.012500,86.250000,16.900000,1010.295833,31.800000,26.350000,ERA5,GloFAS v4 consolidated,36.700000,174.800000,97.507331,65.982405,60.703812,61.290323,1,hanwella,Colombo
2016-05-23,9.100000,28.954167,85.791667,19.400000,1010.454167,31.500000,24.880000,ERA5,GloFAS v4 consolidated,35.600000,139.900000,96.627566,64.076246,52.492669,80.938416,1,hanwella,Colombo
2016-05-24,14.000000,28.487500,86.458333,16.100000,1010.475000,31.300000,23.890000,ERA5,GloFAS v4 consolidated,36.100000,102.100000,96.041056,65.249267,47.947214,53.225806,1,hanwella,Colombo
2016-05-25,3.300000,28.783333,84.250000,18.100000,1009.566667,31.500000,22.990000,ERA5,GloFAS v4 consolidated,26.400000,93.400000,95.747801,54.398827,52.492669,72.580645,1,hanwella,Colombo
2016-05-26,4.800000,29.150000,84.916667,17.000000,1009.462500,32.000000,21.960000,ERA5,GloFAS v4 consolidated,22.100000,67.900000,94.574780,48.680352,68.035191,62.170088,0,hanwella,Colombo
2016-05-27,29.200000,27.054167,89.625000,16.300000,1010.875000,29.200000,22.120000,ERA5,GloFAS v4 consolidated,37.300000,86.900000,95.454545,67.155425,9.677419,55.571848,1,hanwella,Colombo
2016-05-28,14.800000,27.291667,87.250000,16.400000,1010.729167,29.900000,22.070000,ERA5,GloFAS v4 consolidated,48.800000,88.200000,95.014663,78.445748,17.448680,56.891496,1,hanwella,Colombo
2016-05-29,9.900000,27.750000,86.875000,14.300000,1009.404167,29.700000,21.230000,ERA5,GloFAS v4 consolidated,53.900000,85.100000,94.281525,83.724340,14.809384,36.363636,0,hanwella,Colombo
2016-05-30,19.800000,27.758333,87.458333,17.200000,1009.362500,30.200000,20.830000,ERA5,GloFAS v4 consolidated,44.500000,95.800000,93.988270,74.340176,22.580645,64.956012,0,hanwella,Colombo
2016-05-31,17.100000,27.445833,89.000000,15.000000,1010.062500,28.900000,20.730000,ERA5,GloFAS v4 consolidated,46.800000,98.900000,93.695015,76.979472,8.064516,42.815249,0,hanwella,Colombo
2016-06-01,5.700000,28.254167,86.500000,18.800000,1010.191667,31.100000,20.090000,ERA5,GloFAS v4 consolidated,42.600000,101.300000,98.030303,85.757576,80.909091,68.030303,1,hanwella,Colombo
2016-06-02,7.500000,28.516667,85.750000,16.600000,1009.462500,30.900000,19.140000,ERA5,GloFAS v4 consolidated,30.300000,104.000000,97.121212,71.363636,73.181818,34.696970,1,hanwella,Colombo
2016-06-03,8.200000,28.495833,85.250000,18.100000,1008.983333,31.000000,18.360000,ERA5,GloFAS v4 consolidated,21.400000,83.000000,96.212121,49.242424,77.575758,59.090909,1,hanwella,Colombo
2016-06-04,5.600000,28.558333,86.041667,17.100000,1008.941667,30.500000,17.660000,ERA5,GloFAS v4 consolidated,21.300000,73.800000,95.606061,48.787879,53.030303,42.878788,1,hanwella,Colombo
2016-06-05,4.400000,28.504167,86.458333,18.600000,1009.716667,30.900000,16.820000,ERA5,GloFAS v4 consolidated,18.200000,68.300000,93.484848,39.696970,73.181818,65.909091,0,hanwella,Colombo
2016-06-06,3.200000,28.429167,83.208333,17.100000,1009.854167,30.700000,16.020000,ERA5,GloFAS v4 consolidated,13.200000,51.700000,91.212121,22.272727,63.636364,42.878788,0,hanwella,Colombo
2016-06-07,11.900000,27.741667,86.208333,22.900000,1010.079167,30.500000,15.260000,ERA5,GloFAS v4 consolidated,19.500000,46.500000,88.939394,43.787879,53.030303,97.424242,1,hanwella,Colombo
2016-06-08,14.300000,26.975000,87.750000,20.200000,1010.512500,29.000000,14.810000,ERA5,GloFAS v4 consolidated,29.400000,55.100000,87.121212,67.878788,5.909091,87.272727,0,hanwella,Colombo
2016-06-09,10.400000,27.654167,87.208333,18.700000,1010.962500,30.700000,14.520000,ERA5,GloFAS v4 consolidated,36.600000,58.000000,86.515152,78.333333,63.636364,66.666667,0,hanwella,Colombo
2016-06-10,5.100000,27.887500,87.250000,17.100000,1011.516667,30.000000,13.960000,ERA5,GloFAS v4 consolidated,29.800000,54.900000,82.575758,69.545455,31.060606,42.878788,0,hanwella,Colombo
2016-06-11,3.200000,28.379167,83.500000,17.400000,1011.350000,31.000000,13.350000,ERA5,GloFAS v4 consolidated,18.700000,52.500000,77.727273,41.363636,77.575758,48.484848,0,hanwella,Colombo
2016-06-12,35.600000,27.437500,87.833333,15.900000,1011.375000,30.000000,14.490000,ERA5,GloFAS v4 consolidated,43.900000,83.700000,85.909091,86.818182,31.060606,26.515152,0,hanwella,Colombo
2016-06-13,5.600000,27.987500,85.333333,18.100000,1011.320833,30.700000,15.110000,ERA5,GloFAS v4 consolidated,44.400000,86.100000,88.333333,87.121212,63.636364,59.090909,0,hanwella,Colombo
2016-06-14,7.900000,28.533333,85.916667,18.900000,1010.275000,30.900000,14.490000,ERA5,GloFAS v4 consolidated,49.100000,82.100000,85.909091,89.545455,73.181818,69.696970,0,hanwella,Colombo
2016-06-15,3.400000,28.733333,80.458333,25.100000,1009.187500,30.800000,13.860000,ERA5,GloFAS v4 consolidated,16.900000,71.200000,81.666667,37.424242,68.484848,99.545455,2,hanwella,Colombo
2016-06-16,2.500000,28.366667,84.000000,19.000000,1008.095833,29.900000,13.220000,ERA5,GloFAS v4 consolidated,13.800000,63.300000,76.212121,23.030303,25.757576,71.060606,0,hanwella,Colombo
2016-06-17,5.900000,27.883333,85.458333,19.400000,1007.541667,29.300000,12.680000,ERA5,GloFAS v4 consolidated,11.800000,64.100000,72.575758,18.030303,10.454545,78.787879,0,hanwella,Colombo
2016-06-18,13.900000,27.262500,85.250000,18.800000,1007.662500,29.100000,13.420000,ERA5,GloFAS v4 consolidated,22.300000,74.800000,78.636364,52.121212,6.666667,68.030303,0,hanwella,Colombo
2016-06-19,9.400000,27.750000,83.625000,19.200000,1007.604167,29.900000,14.210000,ERA5,GloFAS v4 consolidated,29.200000,48.600000,84.090909,67.424242,25.757576,74.696970,0,hanwella,Colombo
2016-06-20,23.500000,27.558333,82.875000,25.600000,1007.533333,29.900000,16.180000,ERA5,GloFAS v4 consolidated,46.800000,66.500000,91.666667,88.939394,25.757576,99.848485,2,hanwella,Colombo
2016-06-21,10.200000,27.266667,85.208333,19.300000,1007.712500,29.400000,16.580000,ERA5,GloFAS v4 consolidated,43.100000,68.800000,92.575758,86.363636,13.181818,76.969697,0,hanwella,Colombo
2016-06-22,6.000000,27.958333,83.083333,20.900000,1009.000000,30.300000,15.940000,ERA5,GloFAS v4 consolidated,39.700000,71.400000,90.757576,81.515152,44.242424,92.575758,0,hanwella,Colombo
2016-06-23,0.900000,28.195833,78.750000,19.200000,1008.808333,30.100000,15.030000,ERA5,GloFAS v4 consolidated,17.100000,69.800000,87.878788,38.181818,36.060606,74.696970,0,hanwella,Colombo
2016-06-24,0.300000,28.183333,79.916667,19.300000,1008.145833,30.200000,14.070000,ERA5,GloFAS v4 consolidated,7.200000,64.200000,83.484848,4.545455,40.303030,76.969697,0,hanwella,Colombo
2016-06-25,0.100000,28.162500,78.916667,22.300000,1009.050000,30.400000,13.160000,ERA5,GloFAS v4 consolidated,1.300000,50.400000,75.303030,0.606061,48.484848,96.212121,1,hanwella,Colombo
2016-06-26,0.900000,28.087500,84.958333,18.300000,1009.495833,30.600000,12.400000,ERA5,GloFAS v4 consolidated,1.300000,41.900000,70.303030,0.606061,58.030303,61.969697,0,hanwella,Colombo
2016-06-27,6.600000,28.012500,84.458333,17.100000,1008.687500,30.500000,11.790000,ERA5,GloFAS v4 consolidated,7.600000,25.000000,65.606061,5.303030,53.030303,42.878788,0,hanwella,Colombo
2016-06-28,6.300000,27.570833,85.333333,18.200000,1009.533333,30.000000,11.530000,ERA5,GloFAS v4 consolidated,13.800000,21.100000,63.333333,23.030303,31.060606,60.454545,0,hanwella,Colombo
2016-06-29,2.200000,27.620833,87.083333,16.800000,1009.933333,29.400000,11.450000,ERA5,GloFAS v4 consolidated,15.100000,17.300000,62.424242,29.696970,13.181818,37.121212,0,hanwella,Colombo
2016-06-30,1.600000,28.262500,85.625000,15.400000,1009.425000,30.600000,10.940000,ERA5,GloFAS v4 consolidated,10.100000,18.000000,58.030303,11.515152,58.030303,19.393939,0,hanwella,Colombo
2016-07-01,5.100000,28.129167,85.750000,18.700000,1008.929167,30.800000,10.510000,ERA5,GloFAS v4 consolidated,8.900000,22.800000,85.777126,26.832845,72.287390,66.568915,0,hanwella,Colombo
2016-07-02,0.700000,28.533333,83.500000,17.600000,1009.387500,31.000000,10.320000,ERA5,GloFAS v4 consolidated,7.400000,23.400000,84.017595,16.715543,79.618768,50.586510,0,hanwella,Colombo
2016-07-03,1.100000,28.858333,80.666667,11.500000,1009.016667,32.100000,9.760000,ERA5,GloFAS v4 consolidated,6.900000,23.600000,77.126100,14.516129,99.266862,1.759531,2,hanwella,Colombo
2016-07-04,1.800000,28.337500,83.208333,16.900000,1009.604167,30.900000,9.210000,ERA5,GloFAS v4 consolidated,3.600000,18.800000,73.753666,4.985337,76.246334,42.961877,0,hanwella,Colombo
2016-07-05,2.000000,28.350000,81.250000,16.200000,1009.700000,30.700000,8.730000,ERA5,GloFAS v4 consolidated,4.900000,14.500000,66.715543,7.917889,67.595308,34.457478,0,hanwella,Colombo
2016-07-06,2.200000,28.270833,81.333333,19.500000,1009.404167,30.900000,8.290000,ERA5,GloFAS v4 consolidated,6.000000,14.500000,58.504399,11.290323,76.246334,76.539589,0,hanwella,Colombo
2016-07-07,1.500000,28.437500,81.416667,17.200000,1009.512500,31.000000,7.870000,ERA5,GloFAS v4 consolidated,5.700000,14.400000,50.000000,10.410557,79.618768,46.187683,0,hanwella,Colombo
2016-07-08,7.100000,27.979167,85.083333,18.700000,1009.812500,30.400000,7.590000,ERA5,GloFAS v4 consolidated,10.800000,16.400000,42.228739,36.363636,53.665689,66.568915,0,hanwella,Colombo
2016-07-09,12.500000,27.908333,86.791667,19.500000,1009.995833,29.700000,7.570000,ERA5,GloFAS v4 consolidated,21.100000,28.200000,41.348974,68.914956,23.167155,76.539589,0,hanwella,Colombo
2016-07-10,7.500000,27.791667,85.750000,20.100000,1009.754167,29.900000,7.710000,ERA5,GloFAS v4 consolidated,27.100000,34.600000,45.747801,82.697947,29.912023,83.870968,0,hanwella,Colombo
2016-07-11,4.900000,28.191667,82.666667,18.800000,1009.229167,30.400000,7.670000,ERA5,GloFAS v4 consolidated,24.900000,37.700000,44.574780,78.152493,53.665689,68.475073,0,hanwella,Colombo
2016-07-12,2.500000,27.787500,83.250000,17.300000,1010.033333,29.300000,7.490000,ERA5,GloFAS v4 consolidated,14.900000,38.200000,39.002933,53.812317,13.196481,47.653959,0,hanwella,Colombo
2016-07-13,1.900000,27.612500,83.875000,15.200000,1009.258333,29.700000,7.410000,ERA5,GloFAS v4 consolidated,9.300000,37.900000,37.390029,28.885630,23.167155,21.554252,0,hanwella,Colombo
2016-07-14,4.100000,27.637500,83.916667,18.800000,1008.137500,29.800000,7.130000,ERA5,GloFAS v4 consolidated,8.500000,40.500000,31.964809,24.046921,27.126100,68.475073,0,hanwella,Colombo
2016-07-15,3.900000,27.100000,86.875000,13.700000,1008.570833,29.500000,7.050000,ERA5,GloFAS v4 consolidated,9.900000,37.300000,29.325513,32.258065,17.448680,8.797654,0,hanwella,Colombo
2016-07-16,7.400000,27.129167,84.583333,20.600000,1010.212500,29.300000,7.260000,ERA5,GloFAS v4 consolidated,15.400000,32.200000,35.777126,54.838710,13.196481,88.709677,0,hanwella,Colombo
2016-07-17,5.800000,26.479167,88.958333,13.000000,1011.758333,28.800000,7.590000,ERA5,GloFAS v4 consolidated,17.100000,30.500000,42.228739,59.970674,7.038123,6.598240,0,hanwella,Colombo
2016-07-18,5.400000,27.316667,85.750000,14.600000,1011.358333,29.500000,7.710000,ERA5,GloFAS v4 consolidated,18.600000,31.000000,45.747801,65.249267,17.448680,14.516129,0,hanwella,Colombo
2016-07-19,0.000000,27.804167,81.041667,15.500000,1010.050000,30.200000,7.710000,ERA5,GloFAS v4 consolidated,11.200000,28.500000,45.747801,39.002933,44.721408,25.219941,0,hanwella,Colombo
2016-07-20,0.900000,27.900000,82.666667,17.700000,1008.966667,30.200000,7.260000,ERA5,GloFAS v4 consolidated,6.300000,27.500000,35.777126,12.316716,44.721408,53.079179,0,hanwella,Colombo
2016-07-21,0.900000,27.712500,83.833333,21.300000,1008.800000,29.600000,6.960000,ERA5,GloFAS v4 consolidated,1.800000,24.300000,26.686217,1.906158,19.648094,92.375367,0,hanwella,Colombo
2016-07-22,1.500000,27.812500,79.500000,23.100000,1009.050000,29.700000,6.690000,ERA5,GloFAS v4 consolidated,3.300000,21.900000,20.381232,4.252199,23.167155,96.920821,1,hanwella,Colombo
2016-07-23,8.300000,27.183333,83.166667,18.600000,1008.895833,29.600000,6.530000,ERA5,GloFAS v4 consolidated,10.700000,22.800000,17.741935,35.630499,19.648094,64.956012,0,hanwella,Colombo
2016-07-24,14.200000,26.612500,86.916667,17.900000,1008.391667,28.200000,6.850000,ERA5,GloFAS v4 consolidated,24.000000,31.200000,23.607038,75.513196,1.906158,56.451613,0,hanwella,Colombo
2016-07-25,10.000000,26.850000,86.000000,16.200000,1008.291667,29.700000,7.490000,ERA5,GloFAS v4 consolidated,32.500000,35.800000,39.002933,86.363636,23.167155,34.457478,0,hanwella,Colombo
2016-07-26,16.700000,26.600000,87.958333,15.300000,1008.125000,29.000000,7.750000,ERA5,GloFAS v4 consolidated,40.900000,52.500000,47.360704,90.762463,9.677419,22.580645,0,hanwella,Colombo
2016-07-27,24.100000,26.445833,89.208333,15.800000,1008.929167,28.600000,8.570000,ERA5,GloFAS v4 consolidated,50.800000,75.700000,63.196481,96.041056,4.692082,29.472141,1,hanwella,Colombo
2016-07-28,1.000000,27.375000,84.250000,16.600000,1008.883333,29.300000,9.210000,ERA5,GloFAS v4 consolidated,41.800000,75.800000,73.753666,91.348974,13.196481,39.882698,0,hanwella,Colombo
2016-07-29,8.400000,27.075000,87.875000,15.400000,1008.995833,30.000000,8.820000,ERA5,GloFAS v4 consolidated,33.500000,82.700000,67.888563,86.950147,33.870968,23.753666,0,hanwella,Colombo
2016-07-30,7.300000,27.337500,85.625000,17.100000,1010.175000,29.700000,8.950000,ERA5,GloFAS v4 consolidated,16.700000,81.700000,69.941349,59.237537,23.167155,45.161290,0,hanwella,Colombo
2016-07-31,5.300000,27.454167,85.166667,15.500000,1011.029167,29.600000,9.000000,ERA5,GloFAS v4 consolidated,21.000000,72.800000,70.234604,68.475073,19.648094,25.219941,0,hanwella,Colombo
2016-08-01,2.200000,27.875000,82.458333,18.200000,1010.254167,30.300000,9.000000,ERA5,GloFAS v4 consolidated,14.800000,65.000000,59.530792,52.052786,62.023460,63.489736,0,hanwella,Colombo
2016-08-02,1.500000,28.108333,79.083333,18.900000,1008.904167,30.500000,8.620000,ERA5,GloFAS v4 consolidated,9.000000,49.800000,54.985337,32.551320,69.501466,75.806452,0,hanwella,Colombo
2016-08-03,2.400000,28.112500,78.833333,19.500000,1008.529167,30.400000,8.200000,ERA5,GloFAS v4 consolidated,6.100000,28.100000,49.266862,18.328446,65.542522,82.258065,0,hanwella,Colombo
2016-08-04,0.600000,27.950000,84.041667,15.200000,1009.104167,29.900000,7.830000,ERA5,GloFAS v4 consolidated,4.500000,27.700000,42.082111,11.876833,43.988270,16.862170,0,hanwella,Colombo
2016-08-05,2.500000,28.341667,81.125000,19.100000,1009.704167,31.100000,7.490000,ERA5,GloFAS v4 consolidated,5.500000,21.800000,36.656891,15.542522,87.976540,78.299120,0,hanwella,Colombo
2016-08-06,0.300000,28.466667,79.666667,19.100000,1009.600000,31.300000,7.240000,ERA5,GloFAS v4 consolidated,3.400000,14.800000,31.085044,8.064516,93.108504,78.299120,0,hanwella,Colombo
2016-08-07,0.900000,28.120833,81.791667,19.200000,1010.187500,31.000000,6.890000,ERA5,GloFAS v4 consolidated,3.700000,10.400000,26.539589,9.090909,85.923754,79.618768,0,hanwella,Colombo
2016-08-08,1.900000,28.037500,83.041667,16.500000,1010.425000,30.800000,6.600000,ERA5,GloFAS v4 consolidated,3.100000,10.100000,23.313783,6.451613,80.205279,33.577713,0,hanwella,Colombo
2016-08-09,0.800000,27.733333,84.750000,19.000000,1010.425000,30.100000,6.430000,ERA5,GloFAS v4 consolidated,3.600000,9.400000,20.674487,8.651026,53.812317,77.272727,0,hanwella,Colombo
2016-08-10,0.500000,28.137500,82.000000,19.800000,1010.954167,31.200000,6.330000,ERA5,GloFAS v4 consolidated,3.200000,7.500000,19.061584,6.891496,90.322581,84.164223,0,hanwella,Colombo
2016-08-11,2.400000,27.925000,82.666667,17.800000,1011.487500,30.900000,6.210000,ERA5,GloFAS v4 consolidated,3.700000,9.300000,17.888563,9.090909,83.284457,57.038123,0,hanwella,Colombo
2016-08-12,4.000000,27.900000,83.958333,18.400000,1011.195833,29.900000,6.130000,ERA5,GloFAS v4 consolidated,6.900000,10.800000,16.862170,24.046921,43.988270,68.035191,0,hanwella,Colombo
2016-08-13,6.600000,27.741667,85.416667,21.000000,1010.775000,29.900000,6.430000,ERA5,GloFAS v4 consolidated,13.000000,17.100000,20.674487,46.187683,43.988270,93.255132,0,hanwella,Colombo
2016-08-14,3.100000,27.783333,85.291667,17.400000,1010.462500,29.700000,6.730000,ERA5,GloFAS v4 consolidated,13.700000,19.300000,24.340176,48.826979,37.390029,49.853372,0,hanwella,Colombo
2016-08-15,4.500000,27.829167,83.625000,21.400000,1010.133333,29.800000,6.850000,ERA5,GloFAS v4 consolidated,14.200000,21.900000,26.099707,50.000000,40.322581,94.428152,0,hanwella,Colombo
2016-08-16,4.500000,27.633333,84.583333,22.700000,1009.304167,29.300000,7.280000,ERA5,GloFAS v4 consolidated,12.100000,25.600000,31.524927,43.255132,23.753666,97.800587,1,hanwella,Colombo
2016-08-17,2.900000,27.804167,82.541667,16.200000,1008.691667,30.000000,7.510000,ERA5,GloFAS v4 consolidated,11.900000,28.000000,37.096774,42.815249,48.533724,29.472141,0,hanwella,Colombo
2016-08-18,1.600000,27.645833,83.083333,20.000000,1008.479167,30.100000,7.360000,ERA5,GloFAS v4 consolidated,9.000000,27.200000,33.577713,32.551320,53.812317,86.217009,0,hanwella,Colombo
2016-08-19,3.200000,28.054167,80.125000,22.300000,1008.408333,30.800000,7.170000,ERA5,GloFAS v4 consolidated,7.700000,26.400000,29.472141,27.859238,80.205279,95.894428,1,hanwella,Colombo
2016-08-20,3.100000,27.812500,82.791667,21.100000,1008.212500,30.900000,6.980000,ERA5,GloFAS v4 consolidated,7.900000,22.900000,27.126100,29.765396,83.284457,93.841642,0,hanwella,Colombo
2016-08-21,1.400000,27.650000,85.458333,17.500000,1008.533333,30.000000,6.780000,ERA5,GloFAS v4 consolidated,7.700000,21.200000,25.073314,27.859238,48.533724,52.199413,0,hanwella,Colombo
2016-08-22,14.200000,27.150000,87.250000,16.500000,1009.491667,28.500000,6.820000,ERA5,GloFAS v4 consolidated,18.700000,30.900000,25.513196,59.384164,5.131965,33.577713,0,hanwella,Colombo
2016-08-23,8.900000,27.191667,86.291667,18.400000,1009.587500,28.900000,7.890000,ERA5,GloFAS v4 consolidated,24.500000,35.300000,43.841642,68.914956,10.850440,68.035191,0,hanwella,Colombo
2016-08-24,6.100000,27.879167,83.916667,18.800000,1009.050000,30.600000,8.590000,ERA5,GloFAS v4 consolidated,29.200000,38.500000,54.398827,73.753666,73.020528,73.900293,0,hanwella,Colombo
2016-08-25,5.300000,27.408333,83.625000,19.900000,1009.529167,29.300000,8.440000,ERA5,GloFAS v4 consolidated,20.300000,42.200000,52.639296,62.463343,23.753666,85.043988,0,hanwella,Colombo
2016-08-26,9.800000,27.408333,84.083333,17.300000,1009.545833,29.900000,9.260000,ERA5,GloFAS v4 consolidated,21.200000,48.800000,63.049853,64.809384,43.988270,47.067449,0,hanwella,Colombo
2016-08-27,4.700000,27.179167,83.916667,18.900000,1010.204167,29.300000,9.940000,ERA5,GloFAS v4 consolidated,19.800000,50.400000,69.354839,61.143695,23.753666,75.806452,0,hanwella,Colombo
2016-08-28,2.600000,27.295833,85.541667,17.800000,1009.812500,29.600000,9.570000,ERA5,GloFAS v4 consolidated,17.100000,51.600000,66.129032,56.011730,34.164223,57.038123,0,hanwella,Colombo
